"No.31 プログラミングは製造ではなく設計だ / アイナー・ランドル",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%95%E3%82%9A%E3%83%AD%E3%82%AF%E3%82%99%E3%83%A9%E3%83%9F%E3%83%B3%E3%82%AF%E3%82%99%E3%81%AF%E8%A3%BD%E9%80%A0%E3%81%A6%E3%82%99%E3%81%AF%E3%81%AA%E3%81%8F%E8%A8%AD%E8%A8%88%E3%81%9F%E3%82%99
"No.32 デベロッパーに自己裁量を与えよ / フィリップ・ネルソン",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%86%E3%82%99%E3%83%98%E3%82%99%E3%83%AD%E3%83%83%E3%83%8F%E3%82%9A%E3%83%BC%E3%81%AB%E8%87%AA%E5%B7%B1%E8%A3%81%E9%87%8F%E3%82%92%E4%B8%8E%E3%81%88%E3%82%88
"No.33 時間がすべてを変える / フィリップ・ネルソン",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E6%99%82%E9%96%93%E3%81%8B%E3%82%99%E3%81%99%E3%81%B8%E3%82%99%E3%81%A6%E3%82%92%E5%A4%89%E3%81%88%E3%82%8B
"No.34 「ソフトウェア・アーキテクト」のAは小文字だけ。それで満足せよ。 / バリー・ホーキンス",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%80%8C%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%83%BB%E3%82%A2%E3%83%BC%E3%82%AD%E3%83%86%E3%82%AF%E3%83%88%E3%80%8D%E3%81%AEA%E3%81%AF%E5%B0%8F%E6%96%87%E5%AD%97%E3%81%9F%E3%82%99%E3%81%91%E3%80%82%E3%81%9D%E3%82%8C%E3%81%A6%E3%82%99%E6%BA%80%E8%B6%B3%E3%81%9B%E3%82%88%E3%80%82
"No.35 大きなスコープは敵 / デーブ・クイック",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%A4%A7%E3%81%8D%E3%81%AA%E3%82%B9%E3%82%B3%E3%83%BC%E3%83%95%E3%82%9A%E3%81%AF%E6%95%B5
"No.36 役者ではなく執事になれ / バリー・ホーキンス",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E5%BD%B9%E8%80%85%E3%81%A6%E3%82%99%E3%81%AF%E3%81%AA%E3%81%8F%E5%9F%B7%E4%BA%8B%E3%81%AB%E3%81%AA%E3%82%8C
"No.37 ソフトウェア・アーキテクチャーが論理的な意味を持つことを考えよ / マイケル・ナイガード",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%83%BB%E3%82%A2%E3%83%BC%E3%82%AD%E3%83%86%E3%82%AF%E3%83%81%E3%83%A3%E3%83%BC%E3%81%8B%E3%82%99%E8%AB%96%E7%90%86%E7%9A%84%E3%81%AA%E6%84%8F%E5%91%B3%E3%82%92%E6%8C%81%E3%81%A4%E3%81%93%E3%81%A8%E3%82%92%E8%80%83%E3%81%88%E3%82%88
"No.38 摩天楼はスケーラブルではない / マイケル・ナイガード",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E6%91%A9%E5%A4%A9%E6%A5%BC%E3%81%AF%E3%82%B9%E3%82%B1%E3%83%BC%E3%83%A9%E3%83%95%E3%82%99%E3%83%AB%E3%81%A6%E3%82%99%E3%81%AF%E3%81%AA%E3%81%84
"No.39 未来はヘテロジニアスとともにある / エドワード・ガーソン",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E6%9C%AA%E6%9D%A5%E3%81%AF%E3%83%98%E3%83%86%E3%83%AD%E3%82%B7%E3%82%99%E3%83%8B%E3%82%A2%E3%82%B9%E3%81%A8%E3%81%A8%E3%82%82%E3%81%AB%E3%81%82%E3%82%8B
"No.40 パフォーマンスがまず大事 / クレイグ・ラッセル",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%83%8F%E3%82%9A%E3%83%95%E3%82%A9%E3%83%BC%E3%83%9E%E3%83%B3%E3%82%B9%E3%81%8B%E3%82%99%E3%81%BE%E3%81%99%E3%82%99%E5%A4%A7%E4%BA%8B
"No.41 ダイアグラムの空白に注意せよ / マイケル・ナイガード",http://xn--97-273ae6a4irb6e2h2ia0cn0g4a2txf4ah5wo4af612j.com/%E3%82%A8%E3%83%83%E3%82%BB%E3%82%A4/%E3%82%BF%E3%82%99%E3%82%A4%E3%82%A2%E3%82%AF%E3%82%99%E3%83%A9%E3%83%A0%E3%81%AE%E7%A9%BA%E7%99%BD%E3%81%AB%E6%B3%A8%E6%84%8F%E3%81%9B%E3%82%88
